326	1	2047	1790 15012;4915 14196;572 3 573	2047 15013 1506 15 14069 799	94 268 3 535 1273 278 45 3395 3406 1487 957 165 2049 725 2801 514.1487 4645 87 389 2827 3851 1689 1836 716 17 13 4645.181 235 318 13 1487 299 50 1509 15014 1506 49 2871 1487 957.94 915 3 238 468 13 14069 799 3 3078 860 1221 326 45 11 1702 49 278 11193 656 4645 13 3664.94 204 590 10 902 82 278 117 270 113 15013 14069 799 49 15015 34 2406 832 3442 1070 15 2406 1933 765 1689 725.430 278 530 760 2194 14069 799 38 61 38 455 3412 326 40 318 51 2499 15016 22 8253 2884 3911 22 11270 9608 716 15017.																				
327	0	2043	2933 2934 2935	1273 535 1106 48 233 149 26 1274 196 234	10 212 13 2759 9872 1315 11 8832 661 347 1632 1274 196 233 149 26830 22 328 2165 535 197 4481 49 178 56 13 493 156 22 1120 832 26 237 527 882 234.																				
328	1	2053	20729 623;5932 5933;1668 2716 5388	114 10 83 853 13 80 550 1958 13702	1958 13702 11 3 386 566 2222 793 48 9329 80 550 988 764.38 3 18832 516 36 1254 3 8809 245 1081 13 2883 1027 48 1741 6044 1205 988 764 49 342 10 5980 278.10 641 13 1958 13702 1647 114 385 166 653 22 10 2948 49 6652 674 10 1280 13 1027 121 18842 10 678 124.744 10 514 566 1211 11 564 3548 368 10 592 245 1204 1958 13702 241 4700 38 500 1002 988 764 85 87 1833 1182 778 6219 764 83 2835 414 49 2927.92 826 4166 3 468 13 218 13702 370 22 16247 83 853 48 92 1773 468.26 238 94 751 10 335 14041 1464 27530 3325 11 3 1478 22 777 3325 48 2708 13702 83.38 5847 673 94 126 347 13702 370 8433 22 27531 87 385 2708 13702 931 217 49 2073 194 15 420 1738 3278 1204 1570 13978 482 15654 13122 1182 501 1211 198 798 4030.26 809 94 8211 10 27530 3325 49 10 10393 3325 22 5539 509 13 8433.																				
329	0	2044	13225 629;5696 1563;13226 1483 3346;2482 629;2591 1319	1490 2475 5791 13779 1491 12756 49 604	5791 26 10 404 13 1491 1896 2195 393 261 1497 1498 117 235 1682.961 15 10 3907 900 13 11020 514 505 38 582 2054 22 2260 114 10 1896 10 361 48 13613 10455 48 10 11020 514 11 6654 3 11130.26 92 93 94 178 10 322 116 13 1490 2475 5791 100 11 49 304 14816 744 382 87 1777 604 100 584 434 30 1502 14817 1526.3 242 182 243 13 1490 2475 5791 11 45 604 22 12756 87 1121 1019 26 582 400 22 1500 400 2441 100 87 1944 605 15 344 23 5354.38 3 12 119 370 48 1896 3275 5791 87 6275 3290 265 1281 385 1896 2195 22 10455 26 10 668 1500 400.26 807 49 1937 10 116 94 110 49 3394 10 1487 1896 49 686 113 347 988 3055 661.26 238 94 268 3 4628 2382 278 49 4713 12756 1384 22 604.435 430 1195 1698 347 2872 26 3 2693 269 77 94 2133 604 165 3 582 988 400 49 3 1500 400 679 10 630 165 604 15 3891 165 1487 1896.204 3 169 278 40 269 11 1022 49 1077 10 8351 656 8013 604 22 12756.433 26 92 278 10 1738 13 13613 111 10455 219 220 2168 222 766 111 582 100 742 2478 163 49 454 5791.																				
330	1	2047	3885 18775	149 1274 196 318 270 8510 3029 1120 1046	92 93 2326 13340 1046 100 87 2477 318 13 1274 196 3587.13340 1046 87 766 133 1779 608 49 654 22 415 3 1120 561 303 7183.10 866 2157 13 13340 1046 11 49 50 8510 3029 432 49 2636 22 339 114 432 13 242 3442 5183 5437 427 9918 26 10 3795 5797 206 1120 561 40 370 30 261 1160 49 3 150 2024 13 7183.525 276 45 13340 1046 219 415 49 654 80 388 608 26 237 1274 196 3587 15 80 550 941 1161.70.111 17544 887.																				
331	2	2044	4076 3308 3982 13 3983 4931;6212 8924 25056 7812	114 10 2049 656 215 22 5618 727 5527 26 149	3 149 116 2835 30 522 773 13 669 1161.70.215 22 5618 45 1918 10 560 1258.1655 11 10 2049 656 113 7222 566 129 149 853 762 22 2165 3294 1885 344 200 3 2477 17679 13 10 3014 149 2447.26 92 93 94 50 80 550 4935 114 347 868 284 1774 491 22 218 1124 49 399 10 149 2447 179 1421.94 126 45 113 3415 2389 727 5527 184 26 344 1213 10 9594 1817 11 5341 117 3 1081 13 10 116 7222.																				
332	0	2052	5904 1319;7597 623;7598 1319;7599 623;7600 309;576 482 1747	514 1330 117 4673 209 3130 544	3130 544 393 261 2581 49 220 838 26 514 1330 100 2557 10 514 400 117 270 10 488 1270 13 10 514 38 10 1733 580.961 10 488 1270 11 1347 48 344 6872 935 121 3911 637 1601 10 4507 957 13 10 514.1507 117 3130 544 22 2089 7601 94 110 4673 209 3130 544 7602 544 48 514 1330.10 488 1607 13 7602 544 87 209 117 10 4507 1154 13 10 514 783 45 265 7603 6997 1287 10 7604 13 10 514 2089 117 10 544 4673 1255 49 10 2089 1459.433 94 110 111 1360 1332 835 184 10 488 1270 1248 165 10 206 337 11 161 49 3509 10 544 4673 48 10 369 337 13 1332.10 1516 202 114 527 514 515 276 10 2336 13 430 79 1810 49 3130 544 22 23 1105 1330 370.																				
333	2	2054	9822 9823;9824 4184;6722 8826	739 460 792 13 9825 315 26 860 1602 6685 6686 116 15 727 1156	94 642 3 727 4126 1602 6685 6686 8384 116 26 100 522 6993 87 1084 51 344 4347.171 9825 315 9826 3 1119 79 15 3 535 5465 393 2069 944 1171 48 34 125 1126 641 22 36 11 879 49 30 111 739 460 461 26 10 154 966 4126 8384 116.26 92 93 94 110 10 727 4126 9825 315 9827 9826 79 111 2584 13 9826 49 10 727 4126 8384 116 22 642 34 460 792.94 751 45 9827 9826 393 10 739 460 788 461 45 3840 10 460 467 461 1286 117 9828 173 174.9829.994 9827 9826 11 10 77 477 478 79 15 739 460.3 588 13 617 3701 3882 105 5026 100 1810 9827 9826 15 151 13 10 446 85.94 105 110 3 2831 13 9827 9826 100 11 1850 49 30 366 363 641.																				
334	0	2052	11264 15506;15507 15508;15509 15510;15511 15512;15513 15514	2499 10 752 13 149 535 299	768 87 55 85 48 188 3 535 15515 9627 45 11 739 15 3187 49 3 766 3186 271.939 966 79 9754 10 1941 26 381 22 766 3 116 259 36 11 3 1278 1416 100 79 1091 2232 463 22 277 386 36 1091 1937 10 116.1243 10 13493 304 11 1130 251 38 265 87 3312 297 13 10 259.10 866 1658 13 92 93 11 3174 13 10 363 752 13 111 259 48 3 766 79 40 114 3 322 3934 13 328 1169 181 222 8357 432.430 363 202 40 114 10 4668 2178 13 151 13 10 446 9627 149 85 49 7323 276 45 94 219 2632 10 13493 49 3 885 2378 13 380 22 1188 1230 85 45 2232 61 114 3 238 259.433 94 105 126 277 10 202 219 220 6406 26 595 3 5501 79 45 1698 522 923 85 26 111 667 739 130.																				
335	0	2054	755 21807;26500 26501;3852 3853	114 26502 3758 1284 26 1602 6685 2476	26502 3758 1284 26 1602 6685 2476 12441 11 3 242 1752 13 913 914 561 1711 85 48 772 1120 284.94 995 1331 26503 26504 3 322 1295 13 741 48 3758 1284 26 12441 100 273 48 4090 936 1508 26 328 26502 741 49 10 26502 183 552 6219 3462 781 641 831 303 725.430 1516 2178 2836 45 10 990 132 13 26504 3099 5340 385 15 10 3682 987 741 26505 22 3731 4351 38 61 38 15 10 2730 3785 315.																				
336	1	2048	12446 12447;12448 12449	1490 3402 270 6750 988 764 48 9729 2647 1733	1050 924 1051 1911 393 3 4700 361 48 4548 1051 1607.92 1135 393 5231 49 988 2040 13 5471 3907 5618 691 1933 2454 197 22 2647 1733.26 92 93 94 110 3 123 1051 1270 40 114 9729 2647 1733 45 5692 4294 10 3682 987 272 13 599 270 8869 1316.961 691 131 2040 270 806 807 197 8502 105 365 3 80 5618.1164 1679 3422 10 80 5618 241 3 1903 243 964 49 1866 13 560 2948 22 10504 13 5618.766 441 3 1160 900 13 677 514 440 5927 149 85 505 38 10 987 2093 370 87 434 1702 49 2104 228 250 12450 2941 13 505 80 550 514.1713 768 11 3 168 361 48 988 764 744 270 268 58 4548 432 22 2418 9729 2647 1733.94 994 1413 111 6750 988 764 516 48 3116 45 2554 669 22 801 560 695 13 1051 318.117 428 1917 10 103 9729 2647 1733 1270 661 15 10 6750 988 764 26 3 1123 161 151 13 10 446 1051 1911 559 94 126 10 760 12451 13 10 269.																				
337	1	2049	12490 2950;2306 1264	488 489 490 491 15 6187	94 110 3 11731 940 48 1243 80 550 488 489 490 192.430 516 3089 5334 11 3196 49 10 10053 1295.477 94 836 111 478 1932 6318 1360 7247 23816 871 1182 1211 79 40 114 10 4640 1404 516 13 11890 4164.833 94 751 45 10 5334 930 2220 10 2165 781 13 367 26 385 1209 491 22 278 764.433 5334 10419 11300 744 1243 344 6893 13 10 489 490 192.783 36 434 441 11 6768 856 129 264 105 2220 111 4440 150 592 641.94 268 524 3701 49 1798 430 853 22 3 527 514 2343 49 364 10 1197 13 10 103 930.																				
338	0	2051	7996 7997;6555 871 7527;7998 2846	7305 1914 3 7999 840 3229 3208	1507 117 163 49 2653 94 95 3229 1474 45 159 3 356 1914 13 2876 117 388 165 3 420 3934 13 228 158 3249.94 5274 3229 1474 45 87 8000 840 49 901 26 10 2135 13 1104 356 26 10 3357 13 1502 885 810 13 901.94 126 45 768 11 505 3 3229 3208 100 94 1018 10 7305 1914 3208.433 94 3651 45 10 7305 1914 3208 11 10 2596 3208 15 10 8001 2045 96 1717 3 420 1295 13 3229 1474 100 726 3 8002 13 61 1497 1474.																				
339	1	2047	12253 12254 12255	1731 3051 824 764 2303 117 19144	92 93 1569 49 2265 3 877 9949 832 10 1663 2439 3486 165 233 149 833 61 6413 402 114 19144 2303 149.49 45 1510 94 915 10 183 184 3 872 2242 1211 13 3 538 400 2152 1104 766 22 3 326 19145 1770 114 2152 1104 186 94 87 10711 49 6142 3865 100 3411 13 10 2242 49 1230 38 61 38 184 49 592 19145 26 45 3411 26 807 49 1024 3 808 271 45 11 2266 165 206 207 114 19144 2303 149.10 808 114 344 3411 1048 13 646 1663 5082 3 680 878 404 519 315 1258 22 3 216 1663 6894 49 10 1807 13 10 1261 26 45 3411.10 990 116 199 3496 10 183 437 38 1241 149 48 1602 6685 2476 49 10 404 744 344 7965 11 3 538 824 22 94 126 277 111 3389 13 936 85 48 45 116 22 13 1731 3051 315 85 48 503 219 220 161 26 807 49 1937 92 116.10 607 940 784 1731 3051 824 764 2303 117 19144 19146.99 11 1286 661 15 3 150 725 460 792.																				
340	1	2046	8020 11232;11234 11235;8996 8997 8998	488 432 48 3945 691 218 1124	3838 2358 792 3945 11 389 161 38 3 988 690 940.766 3 192 2152 26 16447 97 1204 4718 871 1378 7147 1281 1204 514 1736 15 3187 49 871 432 10 3274 1338 4846 3293 1060 13 2152 10 783 784 6148 20770 87 1771 218 2535 13 131 47 432.10 20770 87 249 2108 26 514 792 804 10 1332 13 218 1124.112 1573 114 10 20770 870.1161.4459 54 49 220 218 2535 13 441 3 6148 787 1280 13 2460 432 38 1654 49 131 47 432 219 7422 366 560 1258 22 985 10 2237 13 10 20770.94 268 1750 22 1119 85 45 349 505 488 20770 552 2245 972 86 26 592 641 462 49 209 218 1124.430 85 87 1620 680 22 4571 478 22 94 276 1137 641 114 522 514 515.																				
341	0	2050	2290 6585	1602 743 149 13 843 6586 1205 2830 1829	744 766 3 1032 111 3709 44 1349 3957 3 2801 13 1836 49 2232 26 807 49 471 10 955.26 5220 3797 3357 2073 3703 38 10 291 11 504 420 440 902 538 228 22 328 1750.504 860 3038 393 261 161 49 1937 843 554 841.505 3797 30 261 249 1528 26 1137 55 234.10 6587 49 505 1106 11 45 10 318 22 3797 87 3313 6588 49 3 966 554 1032.49 2121 10 554 1032 1461 2874 111 962 123 3952.10 1315 26 2759 4910 3576 114 10 116 13 6589 26 538 228 22 328 1750 843 234 117 2874 3 179 288 3952.36 539 114 206 1315 26 10 721 435 270 10 793 13 1602 743 149.2830 2047 22 2830 1829 11 161 49 200 10 5056 165 100 1779 2635 6590 219 220 2707 1178.10 607 244 11 1022 49 3 527 882 843 4552 48 6591 6592 6593.																				
342	2	2048	3470 26493;1668 10725	535 541 26494	26494 11 111 678 1334 48 725 2801 22 4008 3 2123 656 347 2801 26 100 3 218 1187 11 357.25907 10 612 48 26494 11 40 114 3 347 3777 326 26 100 77 10 218 659 656 10 2801 11 497 117 4150 2435 2436.6120 3 3500 2864 612 11 1347 114 10 20171.3 61 437 8461 13 92 868 269 11 45 11 219 942 49 20478 11589 1830 10 2747 13 26494.38 111 2213 94 268 3 4805 559 48 1243 1417 26494 1867 270 535 1382 100 11 125 3994 49 10 868 269.1546 94 603 430 793 49 278 12722 26494 26 100 26494 292 769 441 48 1160 725.26 2023 49 206 1106 430 278 253 939 2527 114 10 1280 13 464 26494 1067.																				
343	0	2047	7640 1727;14147 14900;14901 14902	401 3721 3649 284	94 110 617 13619 413 48 8353 15 14454 26 3649.26 238 766 3 4819 116 1211 13 10 555 4845 4226 1452 1663 4846 4226 1452 1663 94 126 277 49 401 1529 284 45 87 1419 49 1211.94 6444 45 505 3 155 219 220 161 117 16 26 832 14903 184 265 361 49 612 2611 114 284 1419 49 1655 265 14904 26 468 22 117 2611 26 3721 977 284 4690 49 1137 1779 5084.430 77 1840 11 45 94 219 3076 1211 14905 49 3 1894 3677 45 3851 5037 3 588 13 284 3677 100 726 1211.430 806 1840 11 45 94 219 399 10 400 13 284 3677 401 50 868 202 165 746 8415 579 49 1529 441 140 284 26 3677 45 87 356 22 204 50 3283 413 49 1529 441 2596 22 2561 284.430 5752 1840 11 45 15 3 787 900 13 1811 856 114 10 1894 3677 10 2218 219 6152 4787 10 617 49 1529 284 13 2091 49 1457.94 268 10 7687 4554 13 10 666 7636 2757 22 105 827 3 155 184 113 2757 30 261 4262.94 105 268 111 363 2178 114 3 802 803 13 284 165 55 319 1632 13 3649 804 5561 14906 4045 14907 3118.430 155 11 1702 49 1529 3 2960 2344 13 1419 284 165 344 766 116 552 133 13 113 1419 284 2495 2004 268 26 10 14908 522 2495 123.																				
344	1	2054	13248 1587 13249;13250 13251	933 535 536 957 149 15 1705 3260 1083 1280	385 149 22 1382 841 114 535 299 87 1340 1341 26 760.1705 561 3416 535 299 30 171 2852 3 2070 13 1171 38 3 664 49 13252 92 669 243 961 552 1382 114 1705 561 3416 299 11 933 10 149 116 1504 1340 1341 440 48 561 3416 1182.26 92 93 94 110 1705 3260 1083 1280 535 299 38 111 2213 49 1705 561 3416 299.26 238 94 126 45 385 1382 22 149 219 220 4955 26 746 725 48 1502 872 3260 1083 1280 461 1338 26 2023 49 10 760 22 1705 561 3416 465 114 10 23 4226 94 105 126 45 149 116 11 311 500 1341 26 1209 1338.747 94 855 111 2213 664 49 415 1705 3260 1083 1280 535 299 270 3372 218 91 7514 22 126 92 11 1778 26 977.																				
345	1	2053	4621 11087	399 939 179 4440 80 1738 460 762 48 328 860 2476	92 207 1835 10 116 13 460 208 26 328 860 1602 6685 6686 284 402 114 641 2466 45 2927 15 80 1738.505 202 87 1381 2425 26 10 568 3290 5614 54 1461 3 420 634 13 7687 2520 22 279 770 49 10 154 179 2364 85 45 3553 441 15 2466 45 2927 114 1623.646 13 113 770 11 4459 10 3950 49 592 6993 165 10 3785 358 51 2435 7896 1758 570 4718 303 570 2013 100 219 16785 1918 641 3278 235 13 10 6993 87 2469.552 36 11 1123 16786 45 92 96 11 3729 48 5614 80 1738 460 762 94 126 26 92 93 45 36 11 464 49 332 505 2708 202 121 92 16671 1284 1752.430 12 3837 114 3 680 22 2364 808 491 743 784 3406 1284 16787 45 273 3 1144 16788 792.49 276 10 549 13 430 793 94 597 522 4440 80 1738 762 48 55 1363 13 10 154 1602 6685 6686 559.1546 94 684 3 680 475 45 615 10 2045 13 430 3406 1284 793.																				
346	0	2051	1584 11665;11666 11667;2 11668;1289 11669 11670;2175 4620	6187 129 4993 40 554	936 1306 30 2771 10 50 13 2415 1754 49 304 554 9467 22 843 236 26 772 841.783 427 26 505 2415 617 4990 4993 111 1355 6187 4038 3882 2006 49 3509 3 4583 45 5448 1056 9342 2122 1754 165 10 2415 13 344 2218 637 3675 8272.92 93 3087 3 516 45 4411 10 6187 4038 22 273 3 2218 49 554 111 44 49 1937 3 772 1032.10 103 516 1276 3 358 13 464 841 22 1279 10 3580 13 2122 1754 22 10 1032 117 2696 10 1408 100 463 2349 10 7183 13 2049.94 995 3 580 13 1818 114 10 1032 22 114 10 2122 231 3580 49 6521 38 111 959 11671 48 3 3038 743.92 5654 696 149 117 3408 10 244 49 1062 45 366 11672 716 1032 2819.94 2169 525 184 3219 382 50 4993 49 554 111 44 114 3 9467 882 49 2758 3 1163 121 1502 206 6187 326.																				
347	0	2046	3543 7428 7429;2 7430 4416	3 887 1173 269 49 2585 26 299	94 110 2585 712 3 123 468 13 1984 712 38 3 278 13 10 281 13 420 264 150 7431 3300.2455 26 328 3210 887 853 94 995 3 123 269 49 10 95 13 2585 26 299 45 1614 10 3755 523 13 237 2709 26 10 536.94 95 166 284 114 2585 712 804 10 2090 13 10 510 4762 1082.94 2341 10 166 669 13 55 284 26 2585 712 110 522 1386 48 10 1341 465 22 1215 272 85 15 3110 2466 48 10 510 4762 1082 116.																				
348	0	2052	4523 4524 4525;1289 1290	4526 48 1309 278 4527	92 93 11 1292 15 4526 413 48 1309 278 4527.94 30 4262 3 4528 100 726 235 4529 4526 413 804 2454 2222 4530 4531 2090 38 61 38 4532 22 22 4533 3513 2090 22 4534.94 1347 4535 525 270 3 3289 1280 13 1029 2053 165 3 420 1280 13 1991.347 1106 49 278 4527 30 261 567 4536 1485 278 4527 270 4537 22 1293 40 278 4527 40 114 10 4538 4539.10 1516 202 94 30 1248 126 45 430 4528 11 385 478 22 840.																				
349	2	2050	16261 5945	3 123 5345 13 2093 1215 48 455 514	235 2731 48 18736 455 514 26 10 568 87 3888 1717 10 559 13 10 5493 2093 22 34 560 10 643 2093.10 347 510 678 521 49 50 92 559 11 111 4231 49 3662 2939 13 2191 4229 22 478 275 40 114 10 4060 91 2858 13 10 607 2731.114 10 23 4226 10 936 853 13 24239 2731 6634 45 10 437 2731 441 2265 558 13 3 249 787 10221 13 10 2478 13 10 559.26 689 94 30 416 5567 49 750 322 22 678 2731 26 10 9986 721.26 92 93 94 11722 7158 114 3 322 678 468 13 2731 1717 10 559 94 855 3 3648 3174 13 10 468 126 3 2165 516 49 1361 2731 13 10 468 49 1779 284 40 114 92 3174 22 268 133 1516 202 100 126 10 123 2731 87 639 26 385 380 22 653.																				
350	0	2049	576 22800 1813;22801 22802;2088 8267;3799 21082;3122 7981	2032 168 169 7025 49 17920 22 2159 4463	552 944 1315 1867 114 5483 4457 168 169 7025 49 437 4463 732 207 5486 15 2311 7025 49 186 4463.26 92 93 94 995 22 619 85 2102 637 3 7 1862 100 2300 111 44 49 415 1830 34 22014 15545 552 5483 7025 49 385 437 22 186 4463.94 105 827 277 727 2358 26 10 1862 3129 2968 113 3214.																				
351	2	2047	19960 1319;19961 19962	1330 117 189 190 3078 860 192 1346	1330 792 117 1329 189 190 520 393 780 14228 1166 26 10 3795 12016.961 510 272 1106 26 92 1404 87 1405 335 49 192 3830.94 110 3 123 189 190 149 516 49 985 10 1330 641 100 11 4294 192 3830.10 272 11 40 114 3 347 877 2124 798 4676 1689 9467 320 1082 184 10 272 11 2827 117 441 320 5579 3407.213 10 272 1258 3426 117 5439 5440 2215 11 101 49 1088 10 1090 13 3 1331 278 100 16887 430 516 15 3 9600 1841 3580.10 503 11 4262 117 3 1348 11002 208 79 45 11 2547 26 188 416 256 6746.747 94 1221 724 45 10 209 79 15 325 329 441 6582 38 4298.1516 202 126 45 10 123 516 393 2708 641 26 1330 1045 48 55 397 531 48 420 487 2089 514.																				
352	1	2048	1111 12775;12776 2573	168 604 1753 2235 22 7110 8851	680 1753 317 318 10719 294 165 1057 13 168 582 4585 30 261 171 1850 49 220 2137 2708 22063 26 156 10 197 13 168 604.403 94 200 111 26 1994 792 13 92 680 181 2960 278.94 126 45 505 3 9352 278 11 1702 49 5340 15 440 10 510 1528 318 13 168 604 26 501 1090 2139 2271 641 22 592 388.94 200 111 792 13 1655 505 3 278 1537 165 168 604 38 3 271 13 1280 13 317 2358 804 490 957 2023 898 22 8210 3109 505 38 15861 6004 22 179.1546 94 126 45 10 7480 84 13 10 9352 294 165 168 604 219 220 195 165 3 2530 7110 8851 278 100 1509 318 15295 2820 34 918 89 2472 49 23 318.																				
353	0	2054	6555 14151;6009 6010	776 1532 26 14 40 114 10 459 13 609 18797 281	18797 7002 11 3 3313 12126 1032.26 807 49 2599 585 26 505 2519 92 93 611 111 9892 2858 48 2874 111 44 45 219 1798 585 26 18797 14 117 11343 464 1532 49 54.117 2600 179 368 10768 609 14 22 21172 12594 21173 117 585 94 126 45 10 61 1983 14756 853 11 434 3 416 4919 13 585 482 3184 13 1532.204 94 268 3 278 45 393 16645 380 744 2499 585 482 3274 282 2183 3262 766 3 2477 16227.94 268 10 640 22 8351 40 3108 44 21174 100 1053 92 278 15 3 3108 45 1262 10 8351 13 464 1532 49 10 2015 2183 766 26 807 49 110 464 1532.1689 685 609 4166 15 303 302 609 5656 94 126 45 585 482 115 165 10 21174 44 11 1948 565 368 165 23 236 45 110 1532 40 114 14756 853 2632 1532 121 10 1386 250 441 10 1386.585 105 50 10 21174 44 482 103 1532 1948 179 389 368 140 103 117 10 23 236.																				
354	1	2050	1111 15329;4318 4319;3809 698	149 727 318 1205 209 4333	94 915 10 760 116 13 727 278 149 15330 165 514 165 10 493 22 735 12223 92 116 726 1330 727 1124 22 3829 1330 38 1773 465.3 1618 269 49 513 123 15330 284 11 49 3076 4603 482 79 48 1330 250 1623 1624 48 4355 1330.961 92 269 11 411 916 49 2427 22 420 901 3 966 11383 1221 292 2265 303 646 13 10 318.94 110 3 605 760 199 45 1676 48 344 278 3 358 303 514 1736 10 443 87 209 49 220 4110 5183 724.92 8532 2045 117 832 884 114 468 1283.94 1741 200 560 762 22 2689 277 10 123 1207 292 220 1068 222.94 276 10 2045 2789 13 430 269 15 133 1516 202 22 751 48 10 678 404 13 1330 45 430 269 393 3 328 1169 13395 1221 870.1161.11 829 49 220 840 49 3 872 10247 13 873 1277 2427.																				
355	1	2054	3577 1570 22131;3341 22132;11986 11987	149 49 1080 1051 1127	936 1051 1911 247 3339 114 347 1903 2757 500 3 588 13 1051 341 11 4804 38 222 38 464 22 1182 92 588 13 2883 341 11 204 27435 49 111 1051 1075.505 1106 30 261 1850 265 219 220 386 552 86 10 151 13 10 446 26 1911 641.26 92 93 94 110 3 123 664 49 1529 1051 341 122 111 269 40 114 3 1331 1054 536.430 278 11 1055 3129 15 347 3158 766 111 582 7841 10 77 2038 13 10 244 4299 3 468 6541 1031 14954 552 10 806 2038 13 10 244 4299 10 1090 13 10 7841 1104 1064 114 3 3014 1051.51 612 725 10 278 11 222 1022 114 10 3277 612 582 22 4688 3 588 13 1031 10948 344 13 54 1104 2334 15 3 990 1051 1090 2198.94 126 45 430 278 1093 279 280 303 151 13 10 446 1051 4828 85.26 238 1810 49 206 1106 430 278 6805 564 565 1051 1555 270 5143 341.94 105 126 45 430 278 11 1702 49 3076 49 8460 1078 36 393 434 3820 1356 677.352 131 206 1106 48 3721 1051 10948 94 584 434 3339 114 2406 17171 250 1502 23 555 13 189 924 1031.																				
356	0	2052	2714 1667;11050 11051;2239 7240;707 708	21997 887 1173 290 9410 15 1284 22 1285	49 21998 21999 10286 22 3967 22000 3673 12961 729 49 15100 3041.26 92 93 94 268 21997 111 3074 1296 48 10 6649 13 6774 100 318 10 116 13 738 1119 290 15100 741 38 3 728 4422 719 887.206 207 114 719 711 712 393 865 1498 114 13063 22001 1374.21997 351 4294 13063 22001 22 5037 10 77 50 13 719 712 48 290 9410 26 10 326 776 3 322 79 48 513 505 712 45 1835 282 720 3703 26 156 22 487 696.77 768 1867 3 80 2378 13 18743 26 3049 4718 1689 4484 299 100 94 1886 270 3 359 1120 326 48 3038 10 9399 13 10 728 10 10151 26 10 887.806 156 131 464 10151 9399 22 1137 2709 15 3 420 1280 13 863 19778 2326 3 279 2602 1599.49 178 92 1599 94 603 3 1499 887 1270 26 3 322 1143 4397 15 888 22 151 315.5752 15100 741 1349 1283 1285 213 12806 15 1284 1088 22002 3 1148 94 278 117 513 3 3367 212 503 116.94 268 1516 202 270 527 882 290 514 165 6774.92 207 11 4955 26 5258 15 10 6774 22003 13 4105 11633 22 11 3682 1104 2656 117 10 6774 10151 6041.																				
357	1	2049	1724 23394;14563 15382;6507 23395	10 386 367 13 1142 3945	94 751 10 77 150 592 367 779 48 1502 1142 3945 79 270 319 519 725 22 508 1218 337.10 79 4287 11 19962 482 149 3208 111 478 22 61 437 835 48 1243 10 3274 3838 1752.430 792 13 92 328 210 116 1093 2697 22 80 1738 367 779 13 5639 1570 500 1204 1689 3 322 793.94 8211 430 2466 49 119 779 48 860 912 486 114 1015 210 297 22 590 140 202.94 105 1993 525 100 276 367 3668 4804 117 430 792.																				
358	1	2050	19622 6267;19623 98 5842;576 19624;1668 19625;13201 13202	298 1270 13 1700 160 277 427 219 3 680 16088 2397 278 2265 32	10 17815 3994 715 19626 19627 11 3 2415 721 45 9374 22 1611 1619 165 385 10 17816 22 19628 1490 170 4072 24 49 12287 26 555 22 2686 170 2441.48 10 170 13 11454 1836 329 207 393 1850 45 440 3 787 1589 13 19627 2899 2451 777 1154 48 10 4995 13 5821 1409 49 1700 1700 1409 49 5821 38 61 38 10 1779 2794 13 5821 22 1700.92 93 1835 347 2654.77 1655 87 10 3093 84 13 923 298 1607 1381 368 10 1589 1270 26 19627 806 1655 87 10 298 3373 1964 45 219 342 505 923 298 1607 165 4072 13 1049 604 94 750 45 3 2445 278 646 45 418 1851 3 218 3366 710 13 17816 22 19628 1594 49 2918 1700 9164 1076 2137 416 2879 49 10 298 514.3336 440 270 1619 165 3 966 5510 385 5821 3093 22 1700 3093 219 220 1801 418 117 3073 605 218 443.																				
359	0	2049	9534 20370	1674 5673 14694	92 1915 4008 10 116 20371 10 20372 559 10 369 151 13 10 207 22 10 2697 1658 13 2759 9872 8030.10 866 1301 13 2759 8030 11 3105 1663 2049 15 111 1674 5673 3245 26 10 2877 13 5268 677 48 806 169 7298.870 50 3 514 2303 269 22 5268 792 370 49 3509 166 318 48 3105 1663 2049 38 3 3675 1590.870 207 114 10 1311 13 2049 6973 48 609 44 2049.10 607 318 1091 220 2102 26 111 20373 40 20374 45 2626 49 977 5268 26 3 6535 169.																				
360	0	2044	64 65;66 67 68;69 70 71;72 73 74;75 76	3 77 78 79 48 80 81 13 82 83	83 84 22 85 48 86 54 87 51 10 88 13 10 89 13 90 91.26 92 93 94 95 10 82 83 96 97 98 99 100 11 101 49 98 102 83 103 26 82 104.94 105 106 107 98 99 3 108 109 13 92 96.94 110 111 79 48 112 113 84 114 3 90 115 116 117 118 10 119 120 22 121 122 123 124.94 125 126 45 107 98 99 127 26 3 128 129 130 131 10 132 13 133 134 135 136 137 138 51 10 139 13 140 136.																				
361	0	2047	6029 6030;5277 23978;7510 7511	1508 26 3850 3391 315	94 915 3850 3391 315 28327 3 1233 103 362 1382 79 48 493 82 149 4403 318.28327 2220 1157 1261 2222 303 1159 3391 315 117 270 55 6031 1474 45 2265 558 13 10 15398 26 10 82 1270.961 36 1168 165 347 3554.77 36 648 434 2265 558 13 133 678 6033 26 10 82 1270 22 292 2389 28328 80 1261 114 318 3073 113 6033.806 36 1053 111 10314 4828 358 100 16785 8933 34 380.94 110 347 280 49 28327 45 178 113 509.77 94 2636 3 123 15398 26 4403 318 22 106 3 6031 3208 48 3911 558 13 92 15398.10 6031 3208 2554 10 1261 13 28327.806 94 110 3 123 455 269 48 3397 22 1387 1947 10 4828 358 1205 759 315.94 276 3052 45 430 123 4440 28327 79 11 564 179 387 368 10 28327 79.																				
